"","monitoring_period","grid","station","common_name","full_density_km2","Year","GridYear","Dist","AnthroDistPerc","EVI","MFADim1","MFADim2","PCADim1","PCADim2","MFAwLag","PCA1wLagNo","PCA2wLagNo","PCA2wLag1Y","MFADim1No2016","MFADim2No2016","ScaledMFADim1No2016","ScaledEvi","ScaledDirAlt","ScaledPCADim1","ScaledPCADim2","ScaledMFADim2No2016","ScaledBufAlt"
"3854","monitor_2020","MCC",27,"White-tailed Deer",0,"2020","MCC2020",0.0868084357931551,26.7544951028706,725.3679245,3.14651623195217,-0.885173438009082,-1.18557452689095,0.0157609964369133,2.8155785350533,-1.94436652904719,-2.06057719543574,1.48622924861508,3.0975979786523,-1.15805611900661,0.918763371084706,0.116178405674911,0,0.487597578209039,0.552576332931643,0.266522564844405,0.0189274366496672
"3858","monitor_2020","MCC",28,"White-tailed Deer",0.327099595,"2020","MCC2020",0.0868084357931551,26.7544951028706,725.3679245,3.14651623195217,-0.885173438009082,-1.18557452689095,0.0157609964369133,2.8155785350533,-1.94436652904719,-2.06057719543574,1.48622924861508,3.0975979786523,-1.15805611900661,0.918763371084706,0.116178405674911,0,0.487597578209039,0.552576332931643,0.266522564844405,0.0189274366496672
"3862","monitor_2020","MCC",29,"White-tailed Deer",0,"2020","MCC2020",0.0868084357931551,26.7544951028706,725.3679245,3.14651623195217,-0.885173438009082,-1.18557452689095,0.0157609964369133,2.8155785350533,-1.94436652904719,-2.06057719543574,1.48622924861508,3.0975979786523,-1.15805611900661,0.918763371084706,0.116178405674911,0,0.487597578209039,0.552576332931643,0.266522564844405,0.0189274366496672
"3866","monitor_2020","MCC",30,"White-tailed Deer",0,"2020","MCC2020",0.0868084357931551,26.7544951028706,725.3679245,3.14651623195217,-0.885173438009082,-1.18557452689095,0.0157609964369133,2.8155785350533,-1.94436652904719,-2.06057719543574,1.48622924861508,3.0975979786523,-1.15805611900661,0.918763371084706,0.116178405674911,0,0.487597578209039,0.552576332931643,0.266522564844405,0.0189274366496672
"3869","monitor_2020","MCC",31,"White-tailed Deer",0,"2020","MCC2020",0.0868084357931551,26.7544951028706,725.3679245,3.14651623195217,-0.885173438009082,-1.18557452689095,0.0157609964369133,2.8155785350533,-1.94436652904719,-2.06057719543574,1.48622924861508,3.0975979786523,-1.15805611900661,0.918763371084706,0.116178405674911,0,0.487597578209039,0.552576332931643,0.266522564844405,0.0189274366496672
"3872","monitor_2020","MCC",32,"White-tailed Deer",0,"2020","MCC2020",0.0868084357931551,26.7544951028706,725.3679245,3.14651623195217,-0.885173438009082,-1.18557452689095,0.0157609964369133,2.8155785350533,-1.94436652904719,-2.06057719543574,1.48622924861508,3.0975979786523,-1.15805611900661,0.918763371084706,0.116178405674911,0,0.487597578209039,0.552576332931643,0.266522564844405,0.0189274366496672
"3875","monitor_2020","MCC",33,"White-tailed Deer",0,"2020","MCC2020",0.0868084357931551,26.7544951028706,725.3679245,3.14651623195217,-0.885173438009082,-1.18557452689095,0.0157609964369133,2.8155785350533,-1.94436652904719,-2.06057719543574,1.48622924861508,3.0975979786523,-1.15805611900661,0.918763371084706,0.116178405674911,0,0.487597578209039,0.552576332931643,0.266522564844405,0.0189274366496672
"3879","monitor_2020","MCC",34,"White-tailed Deer",0,"2020","MCC2020",0.0868084357931551,26.7544951028706,725.3679245,3.14651623195217,-0.885173438009082,-1.18557452689095,0.0157609964369133,2.8155785350533,-1.94436652904719,-2.06057719543574,1.48622924861508,3.0975979786523,-1.15805611900661,0.918763371084706,0.116178405674911,0,0.487597578209039,0.552576332931643,0.266522564844405,0.0189274366496672
"3883","monitor_2020","MCC",35,"White-tailed Deer",0,"2020","MCC2020",0.0868084357931551,26.7544951028706,725.3679245,3.14651623195217,-0.885173438009082,-1.18557452689095,0.0157609964369133,2.8155785350533,-1.94436652904719,-2.06057719543574,1.48622924861508,3.0975979786523,-1.15805611900661,0.918763371084706,0.116178405674911,0,0.487597578209039,0.552576332931643,0.266522564844405,0.0189274366496672
"3887","monitor_2020","MCC",36,"White-tailed Deer",0,"2020","MCC2020",0.0868084357931551,26.7544951028706,725.3679245,3.14651623195217,-0.885173438009082,-1.18557452689095,0.0157609964369133,2.8155785350533,-1.94436652904719,-2.06057719543574,1.48622924861508,3.0975979786523,-1.15805611900661,0.918763371084706,0.116178405674911,0,0.487597578209039,0.552576332931643,0.266522564844405,0.0189274366496672
"3891","monitor_2020","MCC",37,"White-tailed Deer",0,"2020","MCC2020",0.0868084357931551,26.7544951028706,725.3679245,3.14651623195217,-0.885173438009082,-1.18557452689095,0.0157609964369133,2.8155785350533,-1.94436652904719,-2.06057719543574,1.48622924861508,3.0975979786523,-1.15805611900661,0.918763371084706,0.116178405674911,0,0.487597578209039,0.552576332931643,0.266522564844405,0.0189274366496672
"3894","monitor_2020","MCC",38,"White-tailed Deer",0,"2020","MCC2020",0.0868084357931551,26.7544951028706,725.3679245,3.14651623195217,-0.885173438009082,-1.18557452689095,0.0157609964369133,2.8155785350533,-1.94436652904719,-2.06057719543574,1.48622924861508,3.0975979786523,-1.15805611900661,0.918763371084706,0.116178405674911,0,0.487597578209039,0.552576332931643,0.266522564844405,0.0189274366496672
"3898","monitor_2020","MCC",39,"White-tailed Deer",0.024649435,"2020","MCC2020",0.0868084357931551,26.7544951028706,725.3679245,3.14651623195217,-0.885173438009082,-1.18557452689095,0.0157609964369133,2.8155785350533,-1.94436652904719,-2.06057719543574,1.48622924861508,3.0975979786523,-1.15805611900661,0.918763371084706,0.116178405674911,0,0.487597578209039,0.552576332931643,0.266522564844405,0.0189274366496672
"3902","monitor_2020","MCC",40,"White-tailed Deer",0.008192885,"2020","MCC2020",0.0868084357931551,26.7544951028706,725.3679245,3.14651623195217,-0.885173438009082,-1.18557452689095,0.0157609964369133,2.8155785350533,-1.94436652904719,-2.06057719543574,1.48622924861508,3.0975979786523,-1.15805611900661,0.918763371084706,0.116178405674911,0,0.487597578209039,0.552576332931643,0.266522564844405,0.0189274366496672
"3906","monitor_2020","MCC",41,"White-tailed Deer",0,"2020","MCC2020",0.0868084357931551,26.7544951028706,725.3679245,3.14651623195217,-0.885173438009082,-1.18557452689095,0.0157609964369133,2.8155785350533,-1.94436652904719,-2.06057719543574,1.48622924861508,3.0975979786523,-1.15805611900661,0.918763371084706,0.116178405674911,0,0.487597578209039,0.552576332931643,0.266522564844405,0.0189274366496672
"3909","monitor_2020","MCC",42,"White-tailed Deer",0,"2020","MCC2020",0.0868084357931551,26.7544951028706,725.3679245,3.14651623195217,-0.885173438009082,-1.18557452689095,0.0157609964369133,2.8155785350533,-1.94436652904719,-2.06057719543574,1.48622924861508,3.0975979786523,-1.15805611900661,0.918763371084706,0.116178405674911,0,0.487597578209039,0.552576332931643,0.266522564844405,0.0189274366496672
"3913","monitor_2020","MCC",43,"White-tailed Deer",0.013151084,"2020","MCC2020",0.0868084357931551,26.7544951028706,725.3679245,3.14651623195217,-0.885173438009082,-1.18557452689095,0.0157609964369133,2.8155785350533,-1.94436652904719,-2.06057719543574,1.48622924861508,3.0975979786523,-1.15805611900661,0.918763371084706,0.116178405674911,0,0.487597578209039,0.552576332931643,0.266522564844405,0.0189274366496672
"3917","monitor_2020","MCC",44,"White-tailed Deer",0,"2020","MCC2020",0.0868084357931551,26.7544951028706,725.3679245,3.14651623195217,-0.885173438009082,-1.18557452689095,0.0157609964369133,2.8155785350533,-1.94436652904719,-2.06057719543574,1.48622924861508,3.0975979786523,-1.15805611900661,0.918763371084706,0.116178405674911,0,0.487597578209039,0.552576332931643,0.266522564844405,0.0189274366496672
"3921","monitor_2020","MCC",45,"White-tailed Deer",0,"2020","MCC2020",0.0868084357931551,26.7544951028706,725.3679245,3.14651623195217,-0.885173438009082,-1.18557452689095,0.0157609964369133,2.8155785350533,-1.94436652904719,-2.06057719543574,1.48622924861508,3.0975979786523,-1.15805611900661,0.918763371084706,0.116178405674911,0,0.487597578209039,0.552576332931643,0.266522564844405,0.0189274366496672
"3925","monitor_2020","MCC",46,"White-tailed Deer",0,"2020","MCC2020",0.0868084357931551,26.7544951028706,725.3679245,3.14651623195217,-0.885173438009082,-1.18557452689095,0.0157609964369133,2.8155785350533,-1.94436652904719,-2.06057719543574,1.48622924861508,3.0975979786523,-1.15805611900661,0.918763371084706,0.116178405674911,0,0.487597578209039,0.552576332931643,0.266522564844405,0.0189274366496672
"3929","monitor_2020","MCC",47,"White-tailed Deer",0,"2020","MCC2020",0.0868084357931551,26.7544951028706,725.3679245,3.14651623195217,-0.885173438009082,-1.18557452689095,0.0157609964369133,2.8155785350533,-1.94436652904719,-2.06057719543574,1.48622924861508,3.0975979786523,-1.15805611900661,0.918763371084706,0.116178405674911,0,0.487597578209039,0.552576332931643,0.266522564844405,0.0189274366496672
"3933","monitor_2020","MCC",48,"White-tailed Deer",0,"2020","MCC2020",0.0868084357931551,26.7544951028706,725.3679245,3.14651623195217,-0.885173438009082,-1.18557452689095,0.0157609964369133,2.8155785350533,-1.94436652904719,-2.06057719543574,1.48622924861508,3.0975979786523,-1.15805611900661,0.918763371084706,0.116178405674911,0,0.487597578209039,0.552576332931643,0.266522564844405,0.0189274366496672
"3936","monitor_2020","MCC",49,"White-tailed Deer",0,"2020","MCC2020",0.0868084357931551,26.7544951028706,725.3679245,3.14651623195217,-0.885173438009082,-1.18557452689095,0.0157609964369133,2.8155785350533,-1.94436652904719,-2.06057719543574,1.48622924861508,3.0975979786523,-1.15805611900661,0.918763371084706,0.116178405674911,0,0.487597578209039,0.552576332931643,0.266522564844405,0.0189274366496672
"3939","monitor_2020","MCC",50,"White-tailed Deer",0,"2020","MCC2020",0.0868084357931551,26.7544951028706,725.3679245,3.14651623195217,-0.885173438009082,-1.18557452689095,0.0157609964369133,2.8155785350533,-1.94436652904719,-2.06057719543574,1.48622924861508,3.0975979786523,-1.15805611900661,0.918763371084706,0.116178405674911,0,0.487597578209039,0.552576332931643,0.266522564844405,0.0189274366496672
"4027","monitor_2020","PEL",1,"White-tailed Deer",0.651943788,"2020","PEL2020",2.41892222222222,95.5912262930765,2253.208515,-5.64996532483687,1.13414311198923,2.7769881717664,-0.185103425643943,-5.25489330852204,2.20226929609605,0.265681003413354,1.96051092441276,-5.77768799175699,0.939928959684419,0.0394763514124698,0.76396649203433,0.150608227145154,0.891045489740253,0.517212594332593,0.597910738534207,0.957177317111933
"4031","monitor_2020","PEL",11,"White-tailed Deer",6.164415017,"2020","PEL2020",2.41892222222222,95.5912262930765,2253.208515,-5.64996532483687,1.13414311198923,2.7769881717664,-0.185103425643943,-5.25489330852204,2.20226929609605,0.265681003413354,1.96051092441276,-5.77768799175699,0.939928959684419,0.0394763514124698,0.76396649203433,0.150608227145154,0.891045489740253,0.517212594332593,0.597910738534207,0.957177317111933
"4035","monitor_2020","PEL",12,"White-tailed Deer",0,"2020","PEL2020",2.41892222222222,95.5912262930765,2253.208515,-5.64996532483687,1.13414311198923,2.7769881717664,-0.185103425643943,-5.25489330852204,2.20226929609605,0.265681003413354,1.96051092441276,-5.77768799175699,0.939928959684419,0.0394763514124698,0.76396649203433,0.150608227145154,0.891045489740253,0.517212594332593,0.597910738534207,0.957177317111933
"4039","monitor_2020","PEL",13,"White-tailed Deer",0,"2020","PEL2020",2.41892222222222,95.5912262930765,2253.208515,-5.64996532483687,1.13414311198923,2.7769881717664,-0.185103425643943,-5.25489330852204,2.20226929609605,0.265681003413354,1.96051092441276,-5.77768799175699,0.939928959684419,0.0394763514124698,0.76396649203433,0.150608227145154,0.891045489740253,0.517212594332593,0.597910738534207,0.957177317111933
"4043","monitor_2020","PEL",14,"White-tailed Deer",0.251193679,"2020","PEL2020",2.41892222222222,95.5912262930765,2253.208515,-5.64996532483687,1.13414311198923,2.7769881717664,-0.185103425643943,-5.25489330852204,2.20226929609605,0.265681003413354,1.96051092441276,-5.77768799175699,0.939928959684419,0.0394763514124698,0.76396649203433,0.150608227145154,0.891045489740253,0.517212594332593,0.597910738534207,0.957177317111933
"4047","monitor_2020","PEL",15,"White-tailed Deer",0.833659059,"2020","PEL2020",2.41892222222222,95.5912262930765,2253.208515,-5.64996532483687,1.13414311198923,2.7769881717664,-0.185103425643943,-5.25489330852204,2.20226929609605,0.265681003413354,1.96051092441276,-5.77768799175699,0.939928959684419,0.0394763514124698,0.76396649203433,0.150608227145154,0.891045489740253,0.517212594332593,0.597910738534207,0.957177317111933
"4051","monitor_2020","PEL",16,"White-tailed Deer",0.061542418,"2020","PEL2020",2.41892222222222,95.5912262930765,2253.208515,-5.64996532483687,1.13414311198923,2.7769881717664,-0.185103425643943,-5.25489330852204,2.20226929609605,0.265681003413354,1.96051092441276,-5.77768799175699,0.939928959684419,0.0394763514124698,0.76396649203433,0.150608227145154,0.891045489740253,0.517212594332593,0.597910738534207,0.957177317111933
"4055","monitor_2020","PEL",17,"White-tailed Deer",0.50869548,"2020","PEL2020",2.41892222222222,95.5912262930765,2253.208515,-5.64996532483687,1.13414311198923,2.7769881717664,-0.185103425643943,-5.25489330852204,2.20226929609605,0.265681003413354,1.96051092441276,-5.77768799175699,0.939928959684419,0.0394763514124698,0.76396649203433,0.150608227145154,0.891045489740253,0.517212594332593,0.597910738534207,0.957177317111933
"4059","monitor_2020","PEL",18,"White-tailed Deer",0.285834552,"2020","PEL2020",2.41892222222222,95.5912262930765,2253.208515,-5.64996532483687,1.13414311198923,2.7769881717664,-0.185103425643943,-5.25489330852204,2.20226929609605,0.265681003413354,1.96051092441276,-5.77768799175699,0.939928959684419,0.0394763514124698,0.76396649203433,0.150608227145154,0.891045489740253,0.517212594332593,0.597910738534207,0.957177317111933
"4063","monitor_2020","PEL",19,"White-tailed Deer",1.639674241,"2020","PEL2020",2.41892222222222,95.5912262930765,2253.208515,-5.64996532483687,1.13414311198923,2.7769881717664,-0.185103425643943,-5.25489330852204,2.20226929609605,0.265681003413354,1.96051092441276,-5.77768799175699,0.939928959684419,0.0394763514124698,0.76396649203433,0.150608227145154,0.891045489740253,0.517212594332593,0.597910738534207,0.957177317111933
"4067","monitor_2020","PEL",2,"White-tailed Deer",0,"2020","PEL2020",2.41892222222222,95.5912262930765,2253.208515,-5.64996532483687,1.13414311198923,2.7769881717664,-0.185103425643943,-5.25489330852204,2.20226929609605,0.265681003413354,1.96051092441276,-5.77768799175699,0.939928959684419,0.0394763514124698,0.76396649203433,0.150608227145154,0.891045489740253,0.517212594332593,0.597910738534207,0.957177317111933
"4071","monitor_2020","PEL",20,"White-tailed Deer",0.280225842,"2020","PEL2020",2.41892222222222,95.5912262930765,2253.208515,-5.64996532483687,1.13414311198923,2.7769881717664,-0.185103425643943,-5.25489330852204,2.20226929609605,0.265681003413354,1.96051092441276,-5.77768799175699,0.939928959684419,0.0394763514124698,0.76396649203433,0.150608227145154,0.891045489740253,0.517212594332593,0.597910738534207,0.957177317111933
"4075","monitor_2020","PEL",21,"White-tailed Deer",1.734089132,"2020","PEL2020",2.41892222222222,95.5912262930765,2253.208515,-5.64996532483687,1.13414311198923,2.7769881717664,-0.185103425643943,-5.25489330852204,2.20226929609605,0.265681003413354,1.96051092441276,-5.77768799175699,0.939928959684419,0.0394763514124698,0.76396649203433,0.150608227145154,0.891045489740253,0.517212594332593,0.597910738534207,0.957177317111933
"4079","monitor_2020","PEL",22,"White-tailed Deer",0,"2020","PEL2020",2.41892222222222,95.5912262930765,2253.208515,-5.64996532483687,1.13414311198923,2.7769881717664,-0.185103425643943,-5.25489330852204,2.20226929609605,0.265681003413354,1.96051092441276,-5.77768799175699,0.939928959684419,0.0394763514124698,0.76396649203433,0.150608227145154,0.891045489740253,0.517212594332593,0.597910738534207,0.957177317111933
"4083","monitor_2020","PEL",23,"White-tailed Deer",0.760428348,"2020","PEL2020",2.41892222222222,95.5912262930765,2253.208515,-5.64996532483687,1.13414311198923,2.7769881717664,-0.185103425643943,-5.25489330852204,2.20226929609605,0.265681003413354,1.96051092441276,-5.77768799175699,0.939928959684419,0.0394763514124698,0.76396649203433,0.150608227145154,0.891045489740253,0.517212594332593,0.597910738534207,0.957177317111933
"4087","monitor_2020","PEL",24,"White-tailed Deer",0.006762903,"2020","PEL2020",2.41892222222222,95.5912262930765,2253.208515,-5.64996532483687,1.13414311198923,2.7769881717664,-0.185103425643943,-5.25489330852204,2.20226929609605,0.265681003413354,1.96051092441276,-5.77768799175699,0.939928959684419,0.0394763514124698,0.76396649203433,0.150608227145154,0.891045489740253,0.517212594332593,0.597910738534207,0.957177317111933
"4091","monitor_2020","PEL",25,"White-tailed Deer",1.607569386,"2020","PEL2020",2.41892222222222,95.5912262930765,2253.208515,-5.64996532483687,1.13414311198923,2.7769881717664,-0.185103425643943,-5.25489330852204,2.20226929609605,0.265681003413354,1.96051092441276,-5.77768799175699,0.939928959684419,0.0394763514124698,0.76396649203433,0.150608227145154,0.891045489740253,0.517212594332593,0.597910738534207,0.957177317111933
"4095","monitor_2020","PEL",3,"White-tailed Deer",0,"2020","PEL2020",2.41892222222222,95.5912262930765,2253.208515,-5.64996532483687,1.13414311198923,2.7769881717664,-0.185103425643943,-5.25489330852204,2.20226929609605,0.265681003413354,1.96051092441276,-5.77768799175699,0.939928959684419,0.0394763514124698,0.76396649203433,0.150608227145154,0.891045489740253,0.517212594332593,0.597910738534207,0.957177317111933
"4099","monitor_2020","PEL",5,"White-tailed Deer",0.166148318,"2020","PEL2020",2.41892222222222,95.5912262930765,2253.208515,-5.64996532483687,1.13414311198923,2.7769881717664,-0.185103425643943,-5.25489330852204,2.20226929609605,0.265681003413354,1.96051092441276,-5.77768799175699,0.939928959684419,0.0394763514124698,0.76396649203433,0.150608227145154,0.891045489740253,0.517212594332593,0.597910738534207,0.957177317111933
"4103","monitor_2020","PEL",6,"White-tailed Deer",0.089926272,"2020","PEL2020",2.41892222222222,95.5912262930765,2253.208515,-5.64996532483687,1.13414311198923,2.7769881717664,-0.185103425643943,-5.25489330852204,2.20226929609605,0.265681003413354,1.96051092441276,-5.77768799175699,0.939928959684419,0.0394763514124698,0.76396649203433,0.150608227145154,0.891045489740253,0.517212594332593,0.597910738534207,0.957177317111933
"4107","monitor_2020","PEL",7,"White-tailed Deer",0.138687717,"2020","PEL2020",2.41892222222222,95.5912262930765,2253.208515,-5.64996532483687,1.13414311198923,2.7769881717664,-0.185103425643943,-5.25489330852204,2.20226929609605,0.265681003413354,1.96051092441276,-5.77768799175699,0.939928959684419,0.0394763514124698,0.76396649203433,0.150608227145154,0.891045489740253,0.517212594332593,0.597910738534207,0.957177317111933
"4111","monitor_2020","PEL",8,"White-tailed Deer",1.003833702,"2020","PEL2020",2.41892222222222,95.5912262930765,2253.208515,-5.64996532483687,1.13414311198923,2.7769881717664,-0.185103425643943,-5.25489330852204,2.20226929609605,0.265681003413354,1.96051092441276,-5.77768799175699,0.939928959684419,0.0394763514124698,0.76396649203433,0.150608227145154,0.891045489740253,0.517212594332593,0.597910738534207,0.957177317111933
"4210","monitor_2020","WAB",51,"White-tailed Deer",0,"2020","WAB2020",3.57799710144928,94.2186016488026,1214.891494,2.11755358350631,3.08865561131076,-0.354182003999233,-1.48869753944992,1.93095167806008,-0.337712101224155,-1.80718945009124,0.108259037910235,1.92245803562517,3.37548614151805,0.802340609987525,0.32373116889248,0.225461441299925,0.572245721981498,0.287704745195744,0.982620265118877,0.938468338836207
"4214","monitor_2020","WAB",52,"White-tailed Deer",0.748801161,"2020","WAB2020",3.57799710144928,94.2186016488026,1214.891494,2.11755358350631,3.08865561131076,-0.354182003999233,-1.48869753944992,1.93095167806008,-0.337712101224155,-1.80718945009124,0.108259037910235,1.92245803562517,3.37548614151805,0.802340609987525,0.32373116889248,0.225461441299925,0.572245721981498,0.287704745195744,0.982620265118877,0.938468338836207
"4218","monitor_2020","WAB",53,"White-tailed Deer",0,"2020","WAB2020",3.57799710144928,94.2186016488026,1214.891494,2.11755358350631,3.08865561131076,-0.354182003999233,-1.48869753944992,1.93095167806008,-0.337712101224155,-1.80718945009124,0.108259037910235,1.92245803562517,3.37548614151805,0.802340609987525,0.32373116889248,0.225461441299925,0.572245721981498,0.287704745195744,0.982620265118877,0.938468338836207
"4222","monitor_2020","WAB",54,"White-tailed Deer",0.630615316,"2020","WAB2020",3.57799710144928,94.2186016488026,1214.891494,2.11755358350631,3.08865561131076,-0.354182003999233,-1.48869753944992,1.93095167806008,-0.337712101224155,-1.80718945009124,0.108259037910235,1.92245803562517,3.37548614151805,0.802340609987525,0.32373116889248,0.225461441299925,0.572245721981498,0.287704745195744,0.982620265118877,0.938468338836207
"4226","monitor_2020","WAB",55,"White-tailed Deer",0.212028259,"2020","WAB2020",3.57799710144928,94.2186016488026,1214.891494,2.11755358350631,3.08865561131076,-0.354182003999233,-1.48869753944992,1.93095167806008,-0.337712101224155,-1.80718945009124,0.108259037910235,1.92245803562517,3.37548614151805,0.802340609987525,0.32373116889248,0.225461441299925,0.572245721981498,0.287704745195744,0.982620265118877,0.938468338836207
"4230","monitor_2020","WAB",56,"White-tailed Deer",0,"2020","WAB2020",3.57799710144928,94.2186016488026,1214.891494,2.11755358350631,3.08865561131076,-0.354182003999233,-1.48869753944992,1.93095167806008,-0.337712101224155,-1.80718945009124,0.108259037910235,1.92245803562517,3.37548614151805,0.802340609987525,0.32373116889248,0.225461441299925,0.572245721981498,0.287704745195744,0.982620265118877,0.938468338836207
"4234","monitor_2020","WAB",57,"White-tailed Deer",0.973950165,"2020","WAB2020",3.57799710144928,94.2186016488026,1214.891494,2.11755358350631,3.08865561131076,-0.354182003999233,-1.48869753944992,1.93095167806008,-0.337712101224155,-1.80718945009124,0.108259037910235,1.92245803562517,3.37548614151805,0.802340609987525,0.32373116889248,0.225461441299925,0.572245721981498,0.287704745195744,0.982620265118877,0.938468338836207
"4238","monitor_2020","WAB",58,"White-tailed Deer",0,"2020","WAB2020",3.57799710144928,94.2186016488026,1214.891494,2.11755358350631,3.08865561131076,-0.354182003999233,-1.48869753944992,1.93095167806008,-0.337712101224155,-1.80718945009124,0.108259037910235,1.92245803562517,3.37548614151805,0.802340609987525,0.32373116889248,0.225461441299925,0.572245721981498,0.287704745195744,0.982620265118877,0.938468338836207
"4242","monitor_2020","WAB",59,"White-tailed Deer",0,"2020","WAB2020",3.57799710144928,94.2186016488026,1214.891494,2.11755358350631,3.08865561131076,-0.354182003999233,-1.48869753944992,1.93095167806008,-0.337712101224155,-1.80718945009124,0.108259037910235,1.92245803562517,3.37548614151805,0.802340609987525,0.32373116889248,0.225461441299925,0.572245721981498,0.287704745195744,0.982620265118877,0.938468338836207
"4246","monitor_2020","WAB",60,"White-tailed Deer",0.013525806,"2020","WAB2020",3.57799710144928,94.2186016488026,1214.891494,2.11755358350631,3.08865561131076,-0.354182003999233,-1.48869753944992,1.93095167806008,-0.337712101224155,-1.80718945009124,0.108259037910235,1.92245803562517,3.37548614151805,0.802340609987525,0.32373116889248,0.225461441299925,0.572245721981498,0.287704745195744,0.982620265118877,0.938468338836207
"4250","monitor_2020","WAB",61,"White-tailed Deer",0.277923338,"2020","WAB2020",3.57799710144928,94.2186016488026,1214.891494,2.11755358350631,3.08865561131076,-0.354182003999233,-1.48869753944992,1.93095167806008,-0.337712101224155,-1.80718945009124,0.108259037910235,1.92245803562517,3.37548614151805,0.802340609987525,0.32373116889248,0.225461441299925,0.572245721981498,0.287704745195744,0.982620265118877,0.938468338836207
"4254","monitor_2020","WAB",62,"White-tailed Deer",0,"2020","WAB2020",3.57799710144928,94.2186016488026,1214.891494,2.11755358350631,3.08865561131076,-0.354182003999233,-1.48869753944992,1.93095167806008,-0.337712101224155,-1.80718945009124,0.108259037910235,1.92245803562517,3.37548614151805,0.802340609987525,0.32373116889248,0.225461441299925,0.572245721981498,0.287704745195744,0.982620265118877,0.938468338836207
"4258","monitor_2020","WAB",64,"White-tailed Deer",0.033931369,"2020","WAB2020",3.57799710144928,94.2186016488026,1214.891494,2.11755358350631,3.08865561131076,-0.354182003999233,-1.48869753944992,1.93095167806008,-0.337712101224155,-1.80718945009124,0.108259037910235,1.92245803562517,3.37548614151805,0.802340609987525,0.32373116889248,0.225461441299925,0.572245721981498,0.287704745195744,0.982620265118877,0.938468338836207
"4262","monitor_2020","WAB",66,"White-tailed Deer",0,"2020","WAB2020",3.57799710144928,94.2186016488026,1214.891494,2.11755358350631,3.08865561131076,-0.354182003999233,-1.48869753944992,1.93095167806008,-0.337712101224155,-1.80718945009124,0.108259037910235,1.92245803562517,3.37548614151805,0.802340609987525,0.32373116889248,0.225461441299925,0.572245721981498,0.287704745195744,0.982620265118877,0.938468338836207
"4266","monitor_2020","WAB",67,"White-tailed Deer",0.06065737,"2020","WAB2020",3.57799710144928,94.2186016488026,1214.891494,2.11755358350631,3.08865561131076,-0.354182003999233,-1.48869753944992,1.93095167806008,-0.337712101224155,-1.80718945009124,0.108259037910235,1.92245803562517,3.37548614151805,0.802340609987525,0.32373116889248,0.225461441299925,0.572245721981498,0.287704745195744,0.982620265118877,0.938468338836207
"4270","monitor_2020","WAB",68,"White-tailed Deer",0,"2020","WAB2020",3.57799710144928,94.2186016488026,1214.891494,2.11755358350631,3.08865561131076,-0.354182003999233,-1.48869753944992,1.93095167806008,-0.337712101224155,-1.80718945009124,0.108259037910235,1.92245803562517,3.37548614151805,0.802340609987525,0.32373116889248,0.225461441299925,0.572245721981498,0.287704745195744,0.982620265118877,0.938468338836207
"4274","monitor_2020","WAB",69,"White-tailed Deer",0,"2020","WAB2020",3.57799710144928,94.2186016488026,1214.891494,2.11755358350631,3.08865561131076,-0.354182003999233,-1.48869753944992,1.93095167806008,-0.337712101224155,-1.80718945009124,0.108259037910235,1.92245803562517,3.37548614151805,0.802340609987525,0.32373116889248,0.225461441299925,0.572245721981498,0.287704745195744,0.982620265118877,0.938468338836207
"4278","monitor_2020","WAB",70,"White-tailed Deer",0.091868418,"2020","WAB2020",3.57799710144928,94.2186016488026,1214.891494,2.11755358350631,3.08865561131076,-0.354182003999233,-1.48869753944992,1.93095167806008,-0.337712101224155,-1.80718945009124,0.108259037910235,1.92245803562517,3.37548614151805,0.802340609987525,0.32373116889248,0.225461441299925,0.572245721981498,0.287704745195744,0.982620265118877,0.938468338836207
"4282","monitor_2020","WAB",71,"White-tailed Deer",0,"2020","WAB2020",3.57799710144928,94.2186016488026,1214.891494,2.11755358350631,3.08865561131076,-0.354182003999233,-1.48869753944992,1.93095167806008,-0.337712101224155,-1.80718945009124,0.108259037910235,1.92245803562517,3.37548614151805,0.802340609987525,0.32373116889248,0.225461441299925,0.572245721981498,0.287704745195744,0.982620265118877,0.938468338836207
"4286","monitor_2020","WAB",72,"White-tailed Deer",0.340044029,"2020","WAB2020",3.57799710144928,94.2186016488026,1214.891494,2.11755358350631,3.08865561131076,-0.354182003999233,-1.48869753944992,1.93095167806008,-0.337712101224155,-1.80718945009124,0.108259037910235,1.92245803562517,3.37548614151805,0.802340609987525,0.32373116889248,0.225461441299925,0.572245721981498,0.287704745195744,0.982620265118877,0.938468338836207
"4290","monitor_2020","WAB",73,"White-tailed Deer",0,"2020","WAB2020",3.57799710144928,94.2186016488026,1214.891494,2.11755358350631,3.08865561131076,-0.354182003999233,-1.48869753944992,1.93095167806008,-0.337712101224155,-1.80718945009124,0.108259037910235,1.92245803562517,3.37548614151805,0.802340609987525,0.32373116889248,0.225461441299925,0.572245721981498,0.287704745195744,0.982620265118877,0.938468338836207
"4294","monitor_2020","WAB",74,"White-tailed Deer",0,"2020","WAB2020",3.57799710144928,94.2186016488026,1214.891494,2.11755358350631,3.08865561131076,-0.354182003999233,-1.48869753944992,1.93095167806008,-0.337712101224155,-1.80718945009124,0.108259037910235,1.92245803562517,3.37548614151805,0.802340609987525,0.32373116889248,0.225461441299925,0.572245721981498,0.287704745195744,0.982620265118877,0.938468338836207
